YEAR,GENERO,EDAD,REL_LABORAL,FELICIDAD,SALUD,SEGURIDAD,REGION
2002,1,38,1,8,2,2,21
2002,1,20,1,8,3,4,21
2002,1,22,1,6,2,1,42
2002,2,40,1,7,2,3,42
2002,2,42,1,8,1,2,42
2002,2,45,1,8,3,2,42
2002,1,32,1,10,2,2,42
2002,2,57,1,8,2,3,42
2002,1,38,1,10,3,1,42
2002,1,17,1,9,2,1,42
2002,2,22,1,5,2,3,42
2002,1,53,1,5,2,2,42
2002,1,62,1,5,4,2,42
2002,1,28,1,6,2,2,52
2002,1,48,1,7,2,2,52
2002,1,46,1,6,2,2,52
2002,1,40,1,7,2,2,52
2002,1,39,1,6,1,2,52
2002,2,29,1,7,2,2,52
2002,1,26,1,8,3,3,52
2002,1,23,1,8,3,2,52
2002,1,44,2,6,2,2,52
2002,2,35,1,6,3,2,52
2002,2,53,1,2,3,4,52
2002,2,28,1,8,1,2,52
2002,2,27,1,8,3,3,52
2002,2,50,2,7,2,3,52
2002,1,46,1,8,4,3,52
2002,2,51,1,8,1,3,52
2002,2,46,1,6,2,2,52
2002,1,70,1,4,3,3,52
2002,1,62,3,10,2,4,52
2002,2,36,1,6,3,2,52
2002,1,51,2,6,3,2,52
2002,2,68,1,5,3,2,52
2002,1,35,1,6,2,2,52
2002,1,36,2,6,2,2,52
2002,1,37,1,8,3,2,52
2002,1,35,1,8,1,2,52
2002,1,57,1,8,4,3,52
2002,2,40,1,10,2,3,52
2002,2,36,1,6,3,2,52
2002,2,61,1,8,3,2,52
2002,2,67,2,5,4,2,52
2002,1,38,1,5,3,2,52
2002,2,42,1,5,2,2,52
2002,2,42,1,6,3,3,52
2002,1,62,2,8,4,3,52
2002,1,37,1,9,2,2,52
2002,1,28,1,7,1,2,52
2002,2,33,1,7,1,1,52
2002,2,31,1,6,2,2,52
2002,1,20,2,7,2,2,52
2002,2,34,1,7,3,2,52
2002,1,42,1,10,1,1,52
2002,1,49,1,7,2,2,52
2002,2,27,1,7,3,3,52
2002,2,64,2,10,3,3,61
2002,1,70,2,5,4,2,61
2002,1,57,1,10,2,2,61
2002,2,35,1,8,3,2,61
2002,2,32,1,7,2,2,61
2002,1,32,1,7,2,2,61
2002,2,65,2,10,2,2,61
2002,2,61,2,10,3,3,61
2002,1,64,2,8,3,3,61
2002,1,43,2,10,3,2,61
2002,1,39,2,5,3,2,61
2002,2,25,1,10,3,4,61
2002,2,53,1,5,4,3,61
2002,2,19,1,6,2,3,61
2002,2,21,1,10,2,2,61
2002,2,27,1,9,3,1,41
2002,1,42,2,7,2,1,41
2002,2,39,2,6,2,1,41
2002,1,33,2,8,3,1,41
2002,2,33,1,6,3,2,43
2002,2,42,1,8,3,3,43
2002,2,65,2,7,2,3,43
2002,1,17,1,10,1,1,43
2002,1,70,1,7,4,1,43
2002,1,41,1,6,1,1,43
2002,1,53,1,8,2,1,43
2002,2,36,1,8,3,2,43
2002,1,33,1,8,2,1,43
2002,2,30,1,8,2,1,43
2002,1,69,1,7,2,1,43
2002,2,70,1,6,4,1,43
2002,2,29,1,8,1,1,43
2002,2,45,1,10,4,1,43
2002,1,58,2,8,2,3,43
2002,1,62,2,7,2,2,43
2002,2,25,1,7,2,2,53
2002,2,46,1,7,2,2,53
2002,1,44,1,7,2,2,53
2002,1,39,1,5,2,2,53
2002,1,39,1,8,1,3,53
2002,2,35,1,8,3,2,53
2002,2,44,1,8,2,2,53
2002,1,33,1,5,2,2,53
2002,2,33,1,8,2,3,53
2002,2,52,2,6,2,3,53
2002,1,26,1,9,2,2,53
2002,1,24,1,5,2,1,53
2002,2,45,2,8,2,2,53
2002,2,28,1,8,2,3,53
2002,2,62,1,5,2,2,53
2002,1,25,1,8,1,2,53
2002,2,37,1,8,2,2,53
2002,1,52,2,9,2,4,53
2002,2,36,1,8,2,2,53
2002,2,40,1,7,4,2,53
2002,1,57,1,6,3,3,53
2002,1,45,1,9,2,2,53
2002,1,32,1,7,2,2,53
2002,1,23,1,6,2,2,53
2002,2,36,1,8,2,2,53
2002,2,37,1,6,2,2,53
2002,1,42,1,7,1,3,53
2002,1,38,1,6,3,2,51
2002,2,65,1,10,2,2,51
2002,1,39,1,9,2,2,51
2002,2,37,1,8,2,4,51
2002,1,31,1,8,2,2,51
2002,1,28,1,6,4,2,51
2002,1,29,2,8,1,2,51
2002,1,42,1,9,1,1,51
2002,2,31,1,9,2,3,51
2002,1,31,1,7,2,3,51
2002,2,20,1,8,2,2,51
2002,2,29,2,6,3,2,51
2002,2,23,1,7,3,3,51
2002,1,70,2,9,3,4,51
2002,1,56,1,5,2,2,51
2002,1,30,1,6,2,2,51
2002,2,38,2,7,2,2,51
2002,1,38,2,5,2,3,51
2002,2,38,1,10,1,2,51
2002,2,25,1,7,2,1,51
2002,1,41,2,10,2,2,51
2002,2,52,1,6,2,3,51
2002,1,27,2,7,2,3,51
2002,1,46,1,7,2,2,51
2002,2,41,1,9,2,2,51
2002,1,60,2,6,2,2,51
2002,1,58,2,3,3,2,51
2002,1,33,2,8,2,2,51
2002,2,55,2,7,3,3,51
2002,2,37,1,7,2,3,51
2002,2,70,1,10,4,4,51
2002,2,41,1,5,1,2,51
2002,2,39,1,7,2,3,51
2002,1,50,1,7,2,2,51
2002,1,29,1,7,3,2,51
2002,2,46,1,6,3,2,51
2002,1,44,1,7,2,2,51
2002,1,42,1,6,3,2,51
2002,2,54,1,6,3,2,51
2002,2,62,2,7,3,3,51
2002,2,52,1,6,2,2,51
2002,1,49,1,7,3,3,51
2002,1,37,1,9,2,2,51
2002,2,53,1,7,2,3,51
2002,2,61,1,6,3,4,51
2002,1,65,1,8,2,2,51
2002,1,51,1,5,3,2,51
2002,2,63,1,7,3,3,51
2002,2,34,1,10,3,1,51
2002,2,36,1,7,2,4,51
2002,2,68,1,10,2,2,51
2002,2,45,1,5,2,2,51
2002,1,17,1,9,3,2,51
2002,1,56,1,8,2,1,51
2002,2,62,3,7,3,2,51
2002,2,53,1,7,2,2,51
2002,1,54,1,8,2,2,51
2002,2,50,2,6,2,2,51
2002,2,60,1,7,4,2,51
2002,2,65,1,9,4,3,51
2002,2,46,1,9,4,2,51
2002,1,46,1,7,4,2,51
2002,2,48,1,7,3,3,51
2002,1,67,1,10,2,2,51
2002,1,24,1,7,2,2,51
2002,2,35,1,8,2,3,51
2002,2,59,1,6,2,2,51
2002,2,44,1,7,2,3,51
2002,1,58,1,7,2,2,51
2002,2,42,1,7,2,3,51
2002,2,54,1,7,2,3,51
2002,2,39,1,8,2,2,51
2002,2,23,1,8,4,1,51
2002,1,59,1,7,3,2,51
2002,1,52,1,8,2,1,51
2002,1,46,1,8,3,2,51
2002,1,65,1,9,4,3,51
2002,2,42,1,5,3,3,51
2002,1,57,2,8,2,4,51
2002,1,36,2,10,4,1,51
2002,2,38,2,10,1,3,51
2002,1,67,1,5,3,3,51
2002,1,44,1,7,2,2,51
2002,1,32,1,8,2,2,51
2002,2,37,2,7,2,2,51
2002,2,62,1,7,3,2,51
2002,2,30,1,8,3,1,51
2002,1,46,1,8,3,1,51
2002,2,39,1,8,2,2,51
2002,2,26,1,8,1,2,51
2002,1,41,1,5,2,2,51
2002,2,34,1,5,1,2,51
2002,1,30,1,9,1,2,51
2002,2,36,1,7,2,2,51
2002,1,56,1,9,3,3,51
2002,1,17,1,9,2,3,51
2002,1,24,1,8,2,2,30
2002,1,68,1,7,3,2,51
2002,2,49,1,7,3,3,51
2002,2,24,1,7,2,2,51
2002,2,26,1,8,2,2,51
2002,2,56,2,8,1,2,51
2002,1,69,2,8,2,2,51
2002,2,34,1,5,2,3,51
2002,2,69,1,8,4,4,51
2002,2,22,1,7,1,2,51
2002,1,45,1,6,3,2,51
2002,1,28,1,10,2,2,51
2002,1,45,1,7,3,3,51
2002,1,42,1,8,3,2,51
2002,2,47,1,8,3,2,51
2002,1,18,1,8,1,1,51
2002,1,53,1,2,5,2,51
2002,2,49,2,10,1,4,51
2002,1,52,1,5,4,3,51
2002,2,49,1,10,3,2,51
2002,1,37,1,5,2,2,51
2002,1,32,1,8,3,2,51
2002,2,36,1,10,2,2,51
2002,2,54,2,4,3,3,51
2002,2,29,1,10,3,2,51
2002,2,40,1,8,3,2,51
2002,2,65,1,8,3,3,51
2002,1,56,1,10,3,2,51
2002,1,60,1,9,1,1,51
2002,1,31,1,6,2,2,51
2002,1,35,1,9,2,2,51
2002,1,36,1,7,2,2,51
2002,2,27,1,9,2,2,51
2002,1,36,1,10,1,2,51
2002,2,35,1,9,2,2,51
2002,1,44,2,7,2,3,51
2002,2,64,3,10,1,3,51
2002,1,34,1,7,2,2,51
2002,2,59,1,5,3,4,51
2002,1,39,1,7,2,2,51
2002,1,32,1,5,2,2,51
2002,1,19,1,8,1,1,51
2002,1,51,2,6,2,3,51
2002,1,28,1,6,2,2,51
2002,2,47,1,7,2,2,51
2002,2,67,1,5,3,3,51
2002,2,21,1,6,2,2,51
2002,1,49,2,10,2,2,51
2002,1,30,1,8,3,2,51
2002,1,70,1,7,2,3,51
2002,1,65,2,10,1,2,51
2002,1,50,2,10,2,1,51
2002,1,37,2,9,2,1,51
2002,1,31,1,7,1,1,51
2002,1,41,1,9,2,1,51
2002,2,67,1,10,1,2,51
2002,1,38,1,8,2,2,51
2002,1,22,1,7,1,2,51
2002,1,19,1,8,1,2,51
2002,2,34,1,8,2,2,51
2002,2,53,1,9,3,2,51
2002,1,44,1,8,3,4,51
2002,1,40,2,10,2,2,51
2002,2,28,1,10,1,3,51
2002,2,70,1,7,3,2,51
2002,2,53,1,10,3,2,51
2002,1,35,1,10,2,2,51
2002,2,67,1,9,3,3,51
2002,1,54,2,8,1,1,51
2002,2,69,2,6,4,2,51
2002,2,56,1,8,3,2,51
2002,1,19,1,8,2,2,51
2002,2,59,1,2,3,2,51
2002,2,27,1,6,2,2,51
2002,1,44,1,5,3,2,51
2002,1,50,1,9,2,2,51
2002,2,49,1,7,2,2,51
2002,1,63,1,8,2,1,51
2002,2,42,1,3,3,4,51
2002,2,34,2,10,2,3,51
2002,1,52,1,6,3,1,51
2002,1,27,1,6,2,2,51
2002,2,67,1,10,3,2,51
2002,2,37,1,10,2,3,51
2002,1,23,1,10,2,2,51
2002,2,19,1,6,2,2,51
2002,1,39,1,10,2,2,51
2002,1,28,2,10,2,2,51
2002,2,48,2,9,2,2,51
2002,1,30,1,9,1,3,51
2002,1,64,1,6,3,3,51
2002,1,57,1,7,2,2,51
2002,1,28,1,8,1,2,51
2002,1,42,2,10,2,1,51
2002,1,35,1,9,2,2,51
2002,2,32,1,9,2,2,51
2002,1,66,1,10,5,1,51
2002,2,49,1,7,2,2,41
2002,2,70,2,8,2,2,41
2002,2,35,1,8,2,2,41
2002,2,47,1,10,2,1,41
2002,2,45,1,4,2,1,41
2002,2,48,1,8,3,2,41
2002,1,66,1,7,3,3,41
2002,1,41,1,6,3,1,41
2002,2,45,1,10,2,2,41
2002,2,37,1,5,2,2,41
2002,2,32,1,10,1,1,41
2002,2,42,1,8,2,2,41
2002,2,35,1,5,2,2,41
2002,2,49,1,7,3,1,41
2002,1,35,1,7,2,1,41
2002,2,50,1,6,2,2,41
2002,1,26,1,8,2,2,41
2002,2,38,1,7,2,2,41
2002,1,67,1,8,2,2,41
2002,2,34,1,8,2,2,41
2002,1,68,1,4,3,2,41
2002,1,54,1,10,2,2,41
2002,1,66,1,10,2,2,41
2002,1,70,1,5,3,1,41
2002,1,70,2,9,2,1,41
2002,1,64,1,10,1,1,43
2002,1,62,1,10,2,1,43
2002,1,66,1,10,1,1,43
2002,1,43,1,8,3,1,43
2002,1,39,1,8,2,1,43
2002,1,60,1,8,2,1,43
2002,1,40,1,7,3,2,43
2002,2,51,1,7,2,2,43
2002,2,38,1,8,3,3,43
2002,1,43,1,8,2,2,43
2002,2,60,1,7,3,2,43
2002,2,24,1,9,1,3,61
2002,1,49,1,9,2,1,61
2002,1,66,1,9,4,1,61
2002,1,32,1,5,3,2,61
2002,1,42,2,7,2,2,61
2002,1,61,1,6,2,2,61
2002,1,44,1,8,1,2,61
2002,1,50,1,5,2,2,61
2002,2,53,1,10,2,3,61
2002,2,54,1,5,4,3,61
2002,2,51,2,7,2,2,61
2002,1,24,1,8,2,1,61
2002,2,60,1,9,2,2,61
2002,2,40,2,8,2,1,61
2002,2,36,1,10,2,2,61
2002,1,62,2,8,2,2,61
2002,1,28,1,10,1,1,61
2002,1,30,1,8,2,2,61
2002,1,40,2,9,1,2,61
2002,1,68,1,9,2,1,61
2002,1,59,2,8,2,2,61
2002,1,46,2,10,2,2,61
2002,1,34,1,3,1,2,52
2002,1,67,1,8,1,1,52
2002,2,37,2,8,1,1,52
2002,1,17,3,9,2,2,42
2002,1,53,1,6,4,2,42
2002,1,58,1,2,4,2,42
2002,2,37,2,8,3,2,42
2002,2,38,2,9,3,2,42
2002,2,56,2,7,1,2,42
2002,1,28,1,7,1,2,42
2002,1,67,1,9,3,2,42
2002,1,26,1,6,2,2,42
2002,1,42,1,8,3,3,42
2002,1,24,1,9,3,2,42
2002,1,62,1,10,2,1,42
2002,2,25,1,8,2,2,42
2002,1,68,2,9,1,1,61
2002,1,70,1,8,1,1,61
2002,2,35,1,6,2,3,61
2002,2,37,1,8,2,2,61
2002,1,30,1,8,1,1,61
2002,1,42,2,8,1,1,61
2002,1,48,1,9,2,2,61
2002,2,57,1,8,1,1,61
2002,2,51,1,9,2,4,61
2002,2,70,1,6,3,2,61
2002,2,66,1,6,2,2,61
2002,1,56,1,10,3,3,61
2002,1,34,1,8,3,4,61
2002,1,22,1,8,2,2,61
2002,2,67,2,4,3,3,61
2002,2,32,1,9,3,3,61
2002,1,34,1,5,2,4,61
2002,2,52,1,6,3,2,61
2002,1,26,1,5,2,2,61
2002,1,62,1,7,3,2,61
2002,2,31,1,8,2,2,61
2002,2,28,1,9,1,3,61
2002,1,33,1,8,2,2,61
2002,1,37,1,8,2,1,61
2002,1,59,1,9,1,1,61
2002,2,60,1,8,4,2,61
2002,1,16,1,9,1,1,61
2002,1,42,1,8,1,1,61
2002,1,57,1,5,2,2,61
2002,1,29,2,6,2,3,61
2002,1,52,2,10,2,2,61
2002,2,26,1,9,3,3,61
2002,2,70,1,7,2,1,61
2002,1,62,1,7,1,1,61
2002,1,52,1,8,2,2,61
2002,1,50,1,10,1,1,61
2002,2,48,1,8,1,1,61
2002,2,50,1,7,3,1,61
2002,1,24,1,10,1,1,61
2002,1,60,1,8,1,1,61
2002,2,25,1,7,2,2,11
2002,2,38,1,7,2,2,11
2002,1,70,1,8,2,2,11
2002,2,37,1,8,3,2,11
2002,1,38,1,7,2,2,11
2002,2,48,1,8,2,2,11
2002,1,63,1,7,1,2,11
2002,1,65,1,10,2,3,11
2002,2,46,1,8,3,2,11
2002,1,26,2,5,1,2,11
2002,1,18,1,10,1,1,11
2002,1,46,1,8,2,2,11
2002,1,26,1,7,2,1,11
2002,2,31,2,9,3,2,11
2002,2,39,1,10,2,1,11
2002,2,60,1,7,3,1,11
2002,2,42,2,9,3,1,11
2002,2,53,1,9,1,3,11
2002,1,55,1,10,1,1,11
2002,2,30,1,7,2,3,11
2002,2,35,1,7,1,1,11
2002,2,57,2,10,4,1,11
2002,2,27,1,9,2,2,11
2002,2,31,2,10,2,4,11
2002,1,43,1,9,2,1,11
2002,1,51,2,10,3,1,11
2002,2,56,2,1,5,1,11
2002,1,21,1,7,2,2,11
2002,1,68,1,10,2,1,11
2002,1,21,1,8,2,1,11
2002,2,22,1,6,1,3,51
2002,1,26,1,6,2,2,51
2002,1,29,2,7,1,2,51
2002,1,25,1,10,2,1,51
2002,2,29,1,9,1,3,51
2002,2,64,1,7,2,2,51
2002,2,22,1,10,3,4,61
2002,1,18,1,8,2,2,61
2002,2,44,1,5,2,2,61
2002,2,49,1,7,3,3,61
2002,2,63,1,5,4,3,61
2002,2,39,1,7,3,1,61
2002,1,42,1,6,2,2,42
2002,1,26,1,8,2,2,42
2002,1,44,1,7,1,2,42
2002,2,65,1,7,2,2,42
2002,2,39,2,9,2,2,21
2002,2,68,1,8,2,1,21
2002,1,51,2,8,2,1,21
2002,2,47,1,6,3,1,21
2002,1,28,1,6,1,1,21
2002,1,57,1,8,2,2,21
2002,1,44,1,4,3,2,21
2002,1,44,1,5,2,2,21
2002,2,16,1,6,1,1,21
2002,2,34,1,7,1,3,21
2002,1,50,2,6,3,2,21
2002,1,29,1,6,2,2,21
2002,2,39,1,8,1,2,21
2002,2,35,1,9,2,1,21
2002,1,43,1,8,5,4,61
2002,1,50,1,6,3,2,61
2002,2,52,1,1,5,3,61
2002,2,61,1,3,4,3,61
2002,1,20,1,9,2,1,61
2002,1,51,2,5,2,1,61
2002,1,65,1,8,4,1,61
2002,2,38,1,9,1,1,61
2002,1,33,2,8,2,2,61
2002,2,26,1,9,2,2,61
2002,2,29,1,9,2,1,61
2002,2,40,1,7,2,1,61
2002,1,63,1,6,3,3,61
2002,1,61,1,5,3,3,61
2002,2,29,1,8,2,3,61
2002,2,49,1,5,3,1,24
2002,2,46,1,9,1,2,24
2002,1,58,1,5,2,2,24
2002,2,41,1,8,3,2,24
2002,2,42,1,8,2,2,24
2002,2,57,1,5,4,3,24
2002,2,53,3,9,2,2,61
2002,2,26,1,9,1,2,61
2002,1,38,1,8,1,2,61
2002,1,68,1,7,3,2,61
2002,2,39,1,9,2,2,61
2002,1,23,1,10,1,1,61
2002,1,45,1,9,1,1,61
2002,1,67,2,7,3,2,61
2002,1,66,2,7,2,1,61
2002,2,68,1,8,4,1,61
2002,2,23,1,9,3,1,61
2002,1,45,1,8,3,2,61
2002,2,34,1,7,2,1,61
2002,2,65,2,7,3,1,41
2002,2,33,1,9,2,1,41
2002,1,58,2,7,3,1,41
2002,2,61,2,7,2,2,41
2002,2,37,1,5,1,3,41
2002,2,41,1,7,2,3,41
2002,1,47,1,5,2,2,41
2002,1,52,1,3,2,2,41
2002,1,31,1,7,1,1,41
2002,1,70,1,9,2,2,41
2002,2,29,1,7,1,2,41
2002,1,32,1,7,2,2,41
2002,2,39,1,8,2,1,41
2002,2,56,1,7,3,2,41
2002,2,61,2,8,3,3,41
2002,1,52,2,7,2,2,41
2002,1,64,1,5,2,2,41
2002,1,65,1,7,4,1,41
2002,1,70,1,7,4,2,41
2002,2,15,1,7,1,4,51
2002,1,67,1,7,3,2,23
2002,2,43,2,7,2,2,23
2002,1,25,1,7,3,2,23
2002,2,34,1,7,3,3,23
2002,2,69,1,10,4,3,23
2002,1,67,1,7,2,2,23
2002,1,20,2,6,2,3,23
2002,2,37,2,7,2,2,11
2002,2,18,1,8,2,2,11
2002,1,43,1,5,4,2,11
2002,1,55,1,7,2,2,11
2002,1,52,1,6,4,1,11
2002,1,52,1,2,3,1,11
2002,2,26,1,6,2,1,11
2002,2,66,2,7,5,2,11
2002,1,57,2,6,2,1,11
2002,2,66,2,7,2,1,11
2002,1,39,2,8,1,1,11
2002,1,50,2,6,4,1,11
2002,2,42,1,7,2,2,11
2002,2,45,1,10,1,2,11
2002,1,61,1,7,2,2,11
2002,1,34,2,4,2,2,11
2002,1,41,1,6,2,2,11
2002,1,18,1,7,2,3,30
2002,1,64,1,6,3,2,30
2002,2,54,1,8,2,3,30
2002,1,67,1,6,2,2,30
2002,2,62,1,8,3,3,30
2002,2,62,1,6,3,4,30
2002,1,48,1,8,4,3,30
2002,1,25,1,8,2,3,30
2002,1,42,2,9,3,2,30
2002,2,44,1,8,1,2,30
2002,2,45,1,9,2,3,30
2002,1,16,1,7,3,3,30
2002,2,69,1,8,2,4,30
2002,1,19,1,7,2,3,30
2002,1,45,1,9,1,4,30
2002,2,21,1,7,2,4,30
2002,2,34,2,8,2,3,30
2002,1,35,1,8,2,2,30
2002,2,31,1,10,2,2,30
2002,1,32,1,6,2,3,30
2002,2,23,1,7,2,2,30
2002,2,47,1,5,3,4,30
2002,2,32,1,9,3,4,30
2002,1,25,2,8,2,1,30
2002,1,41,2,7,2,2,30
2002,1,18,1,9,2,4,30
2002,1,19,1,6,3,4,30
2002,1,44,1,9,2,3,30
2002,1,70,1,8,2,4,30
2002,1,50,1,8,2,3,30
2002,1,42,1,6,2,2,30
2002,2,53,1,8,2,2,30
2002,2,37,1,8,3,3,30
2002,1,28,1,8,3,2,30
2002,1,24,1,9,2,1,30
2002,2,63,1,6,4,3,30
2002,2,52,1,7,2,3,30
2002,2,34,1,9,1,2,30
2002,1,39,1,10,1,3,30
2002,1,32,1,9,4,3,30
2002,1,65,2,9,2,3,30
2002,2,67,1,10,5,4,30
2002,2,42,1,7,2,2,30
2002,2,28,1,9,2,2,30
2002,1,38,1,10,3,2,30
2002,2,29,1,8,2,2,30
2002,2,23,1,8,2,4,30
2002,2,56,1,7,2,2,30
2002,2,22,1,9,2,2,30
2002,1,30,1,8,2,2,30
2002,2,25,1,7,1,3,30
2002,2,36,1,9,1,3,30
2002,1,36,1,2,3,2,30
2002,2,43,1,7,3,4,30
2002,1,60,1,8,2,2,30
2002,2,32,1,7,2,3,30
2002,1,33,1,10,2,2,30
2002,2,56,1,9,3,3,30
2002,1,23,1,7,1,1,30
2002,1,66,1,8,2,4,30
2002,2,39,1,6,3,2,30
2002,2,34,1,10,1,1,30
2002,2,37,1,10,2,3,30
2002,1,42,1,9,3,3,30
2002,1,53,2,8,2,2,30
2002,1,36,1,8,1,2,30
2002,2,34,2,9,2,2,30
2002,2,59,1,4,4,4,30
2002,1,37,1,7,2,2,30
2002,2,29,1,8,2,2,30
2002,2,34,1,10,3,1,30
2002,1,36,1,9,2,2,30
2002,1,59,1,7,2,2,30
2002,1,30,1,8,1,2,30
2002,2,69,1,5,2,3,30
2002,1,70,1,10,4,3,30
2002,1,29,1,7,1,1,30
2002,1,34,1,5,2,2,30
2002,2,39,1,7,4,3,30
2002,2,33,1,8,2,3,30
2002,1,69,1,5,3,3,30
2002,2,41,1,8,3,2,30
2002,1,66,2,6,3,4,30
2002,1,64,1,7,2,2,30
2002,2,54,1,6,3,2,30
2002,1,39,1,7,2,3,30
2002,2,42,1,4,2,2,30
2002,1,69,1,5,2,4,30
2002,2,37,1,9,1,2,30
2002,2,43,1,8,1,4,30
2002,1,29,1,8,2,2,30
2002,2,48,1,8,1,4,30
2002,1,30,1,6,3,2,30
2002,1,33,1,7,2,2,30
2002,1,21,1,7,2,1,30
2002,1,19,1,8,3,2,30
2002,1,27,1,7,1,2,30
2002,1,59,1,7,3,3,30
2002,2,34,1,2,3,3,30
2002,1,48,1,7,3,3,30
2002,1,45,1,3,2,2,30
2002,1,57,1,6,4,2,30
2002,1,29,1,3,3,3,30
2002,1,60,1,9,3,2,30
2002,2,42,2,9,4,2,30
2002,1,32,1,5,2,3,30
2002,2,69,1,10,3,4,30
2002,2,36,1,9,3,2,30
2002,2,64,2,9,3,4,30
2002,2,56,1,6,3,2,30
2002,1,20,1,9,3,2,30
2002,2,70,2,8,2,4,30
2002,2,27,1,8,3,4,30
2002,2,44,1,10,1,4,30
2002,1,67,1,7,3,2,30
2002,2,65,1,8,2,3,30
2002,2,45,2,5,2,4,30
2002,2,65,1,10,3,2,30
2002,1,68,1,5,2,4,30
2002,1,54,1,9,1,2,30
2002,2,34,1,8,3,3,30
2002,2,70,1,3,4,4,30
2002,1,42,1,5,3,3,30
2002,1,26,1,8,2,2,30
2002,1,52,1,7,2,3,30
2002,2,67,1,8,2,2,30
2002,2,43,1,2,4,3,30
2002,2,38,1,10,2,2,30
2002,1,42,1,7,2,2,30
2002,2,32,1,9,2,2,30
2002,2,46,1,5,3,3,30
2002,2,27,1,7,3,4,30
2002,2,62,1,7,4,2,30
2002,2,56,1,5,3,4,30
2002,2,59,1,8,2,2,30
2002,2,30,1,6,2,2,30
2002,2,40,1,6,2,1,30
2002,1,14,1,10,3,2,30
2002,2,19,1,8,3,4,30
2002,2,34,1,10,1,2,30
2002,2,53,2,4,4,2,30
2002,1,64,1,7,3,2,30
2002,1,31,1,8,2,1,30
2002,2,33,1,8,2,3,30
2002,2,24,1,7,2,2,30
2002,2,67,2,7,2,2,30
2002,2,35,1,8,2,2,30
2002,1,69,1,7,3,2,30
2002,1,37,1,8,2,1,30
2002,1,37,1,7,3,1,30
2002,2,34,1,8,1,4,30
2002,1,24,1,9,2,2,30
2002,1,32,1,10,2,2,30
2002,1,42,2,10,3,2,30
2002,2,45,1,8,2,3,30
2002,2,61,1,6,3,3,30
2002,1,48,1,8,2,3,30
2002,1,30,1,8,2,2,30
2002,2,27,1,8,2,2,30
2002,2,29,1,7,2,3,30
2002,1,31,1,7,2,2,30
2002,1,35,1,8,2,2,30
2002,1,41,1,8,2,2,30
2002,2,55,1,8,2,3,30
2002,1,34,1,8,2,3,30
2002,1,46,1,7,2,3,30
2002,2,42,1,6,2,2,30
2002,1,35,1,8,2,2,30
2002,2,54,1,7,2,2,30
2002,1,48,1,7,2,3,30
2002,1,18,1,6,3,1,61
2002,2,30,1,9,2,2,61
2002,2,35,1,7,1,2,61
2002,1,39,1,10,1,2,61
2002,2,30,1,10,2,2,61
2002,2,28,2,8,3,2,61
2002,2,50,1,6,2,2,61
2002,1,60,1,5,2,3,61
2002,2,34,1,7,2,1,61
2002,2,40,2,10,1,1,61
2002,2,16,1,8,2,2,61
2002,1,60,2,7,3,2,61
2002,2,56,1,8,2,3,61
2002,2,35,1,7,2,2,61
2002,1,35,1,7,2,2,61
2002,2,40,1,7,2,3,61
2002,1,60,1,7,2,2,61
2002,2,49,1,8,2,2,61
2002,1,48,1,9,3,3,61
2002,2,35,1,8,2,3,61
2002,2,46,1,4,2,2,61
2002,1,65,1,4,4,2,61
2002,2,31,1,10,3,2,61
2002,1,53,1,10,3,2,61
2002,2,24,1,7,2,3,61
2002,1,51,1,9,4,2,61
2002,2,55,1,8,1,3,61
2002,2,45,1,8,1,3,61
2002,1,37,1,5,2,2,61
2002,2,58,1,8,2,1,61
2002,1,50,2,4,3,3,61
2002,1,24,1,9,1,1,61
2002,1,27,1,9,1,1,61
2002,1,62,1,8,1,1,61
2002,1,55,1,9,1,1,61
2002,1,45,2,9,1,1,61
2002,1,32,1,8,2,2,61
2002,1,51,1,7,2,2,61
2002,1,18,1,8,2,2,61
2002,1,60,2,7,3,3,61
2002,1,44,1,7,2,3,61
2002,1,50,1,7,2,1,62
2002,2,33,1,8,2,2,62
2002,2,30,1,2,3,2,62
2002,1,44,1,6,2,2,62
2002,2,20,1,10,1,2,62
2002,1,70,1,7,2,4,62
2002,2,47,1,3,3,3,62
2002,1,43,1,7,2,2,62
2002,1,48,1,7,1,2,62
2002,1,30,1,8,2,2,62
2002,2,39,2,7,1,3,62
2002,1,34,1,7,1,2,62
2002,1,50,1,7,1,2,62
2002,1,34,1,4,2,4,62
2002,2,37,1,9,2,2,62
2002,1,45,1,5,2,2,62
2002,1,19,1,5,2,3,62
2002,1,59,1,8,3,2,62
2002,1,66,2,7,3,2,62
2002,1,34,2,7,2,3,62
2002,1,61,1,10,3,2,62
2002,1,36,1,7,3,2,62
2002,2,32,1,8,2,3,62
2002,2,25,1,8,2,4,62
2002,1,35,1,10,1,1,22
2002,1,43,1,7,2,1,22
2002,2,19,1,8,2,2,22
2002,2,22,1,9,1,2,22
2002,2,62,1,8,3,3,22
2002,2,39,1,8,2,3,22
2002,1,66,2,5,2,2,22
2002,1,34,1,6,2,2,22
2002,1,34,1,5,2,1,22
2002,1,38,1,10,3,1,22
2002,1,19,1,7,1,1,22
2002,2,52,1,7,2,3,22
2002,1,40,1,6,2,2,22
2002,1,27,1,7,2,1,22
2002,1,43,1,7,2,2,22
2002,1,43,2,7,2,2,22
2002,2,39,2,8,3,2,22
2002,2,51,2,8,2,1,12
2002,1,57,2,8,2,1,12
2002,2,30,1,9,3,2,12
2002,2,50,2,9,3,2,12
